"hour","period","load_Q10","load_median","load_Q90","day_type","cluster","cluster_name","geography","Day.type"
13,"Historic (April 2016-2019)",8500,8985,9803,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",8424,8859,9760,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",8399,8834,9691,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",8429,8933,9700,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",8510,9021,9831,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",8647,9187,10023,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",8649,9264,10142,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",8615,9274,10097,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",8634,9310,10105,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",8948,9598,10136,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",8898,9561,10115,"weekend",3,"Mild","Finland","weekend - Historic (April 2016-2019)"
0,"Apr-20",41454,43673,52524,"workday",1,"Severe","France","workday - April 2020"
0,"Historic (April 2016-2019)",46572,51510,55994,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
1,"Apr-20",39417,41283,50769,"workday",1,"Severe","France","workday - April 2020"
1,"Historic (April 2016-2019)",43903,49029,53544,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
2,"Apr-20",38091,39684,49699,"workday",1,"Severe","France","workday - April 2020"
2,"Historic (April 2016-2019)",42350,47608,52516,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
3,"Apr-20",35837,37397,47434,"workday",1,"Severe","France","workday - April 2020"
3,"Historic (April 2016-2019)",39896,45394,50392,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
4,"Apr-20",34947,36462,46363,"workday",1,"Severe","France","workday - April 2020"
4,"Historic (April 2016-2019)",39157,44776,50041,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
5,"Apr-20",35904,37284,47431,"workday",1,"Severe","France","workday - April 2020"
5,"Historic (April 2016-2019)",41090,47253,52651,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
6,"Apr-20",37287,38850,50199,"workday",1,"Severe","France","workday - April 2020"
6,"Historic (April 2016-2019)",45088,52371,58216,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
7,"Apr-20",39137,40622,52135,"workday",1,"Severe","France","workday - April 2020"
7,"Historic (April 2016-2019)",48867,56989,62785,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
8,"Apr-20",41340,43286,54010,"workday",1,"Severe","France","workday - April 2020"
8,"Historic (April 2016-2019)",51560,59237,64760,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
9,"Apr-20",43232,44972,54556,"workday",1,"Severe","France","workday - April 2020"
9,"Historic (April 2016-2019)",53293,60250,65197,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
10,"Apr-20",44034,45704,53779,"workday",1,"Severe","France","workday - April 2020"
10,"Historic (April 2016-2019)",53571.5,59866.5,63891.4,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
11,"Apr-20",45414,47115,53878,"workday",1,"Severe","France","workday - April 2020"
11,"Historic (April 2016-2019)",53761.1,59453,63797.6,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
12,"Apr-20",47487,49207,55464,"workday",1,"Severe","France","workday - April 2020"
12,"Historic (April 2016-2019)",54176.1,59162,63573.2,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
13,"Apr-20",45728,47515,52932,"workday",1,"Severe","France","workday - April 2020"
13,"Historic (April 2016-2019)",52931,57862,62300,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
14,"Apr-20",43840,45467,50201,"workday",1,"Severe","France","workday - April 2020"
14,"Historic (April 2016-2019)",51882,56146,60234,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
15,"Apr-20",41906,43900,47913,"workday",1,"Severe","France","workday - April 2020"
15,"Historic (April 2016-2019)",50124,54015,58082,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
16,"Apr-20",40138,41954,46306,"workday",1,"Severe","France","workday - April 2020"
16,"Historic (April 2016-2019)",48417.8,52461.5,56772,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
17,"Apr-20",39318,40823,45752,"workday",1,"Severe","France","workday - April 2020"
17,"Historic (April 2016-2019)",47735,51381,56035,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
18,"Apr-20",40535,42124,47492,"workday",1,"Severe","France","workday - April 2020"
18,"Historic (April 2016-2019)",48641,52742,57383,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
19,"Apr-20",42339,44215,50013,"workday",1,"Severe","France","workday - April 2020"
19,"Historic (April 2016-2019)",49443,53990,58859,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
20,"Apr-20",41845,43507,50909,"workday",1,"Severe","France","workday - April 2020"
20,"Historic (April 2016-2019)",48308,53963,58191,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
21,"Apr-20",41971,43218,50716,"workday",1,"Severe","France","workday - April 2020"
21,"Historic (April 2016-2019)",48602,53167,58027,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
22,"Apr-20",42877,44243,51373,"workday",1,"Severe","France","workday - April 2020"
22,"Historic (April 2016-2019)",49319,53932,58583,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
23,"Apr-20",44613,45994,53336,"workday",1,"Severe","France","workday - April 2020"
23,"Historic (April 2016-2019)",50293,55239,59792,"workday",1,"Severe","France","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",45174.2,49783,56352.2,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",42161.4,47010,53620.8,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",40118,45162,52042.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",37425.8,42407,49515.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",36743.2,40916,48353.8,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",36055.8,41026,48889.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",36854,41855,50488,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",37576.8,43330,51729,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",40078,46005,54331.8,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",42603,48624,56691.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",43850,49436,56832.4,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",44657.4,49740,56806.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",46399.6,51414,57731.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",45071.8,49543,55390.4,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",42516.8,46629,52601.2,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",40930,44750,50250,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",39775.8,43597,48716.8,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",39667.2,43935,49136,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",41404.8,45568,50868.6,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",42801.2,47073,52853.8,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",43467.6,48158,54185,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",44536,48631,54079.2,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",45539.2,49925,55325.4,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",47055.4,52059,57246,"weekend",1,"Severe","France","weekend - Historic (April 2016-2019)"
0,"Apr-20",38737.05,42702.375,47353.025,"workday",1,"Severe","Germany","workday - April 2020"
0,"Historic (April 2016-2019)",41630.15,47072.875,49600.625,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
1,"Apr-20",37476.5,41067,45386.9,"workday",1,"Severe","Germany","workday - April 2020"
1,"Historic (April 2016-2019)",40045.15,45176.375,47843.375,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
2,"Apr-20",36956.375,40296.25,44568,"workday",1,"Severe","Germany","workday - April 2020"
2,"Historic (April 2016-2019)",39513.375,44245.875,46997.65,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
3,"Apr-20",36843.3,40496,45219.4,"workday",1,"Severe","Germany","workday - April 2020"
3,"Historic (April 2016-2019)",40023.775,44809.625,47406.325,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
4,"Apr-20",37875.125,41831.25,46652.6,"workday",1,"Severe","Germany","workday - April 2020"
4,"Historic (April 2016-2019)",41522.55,46281.375,48957.575,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
5,"Apr-20",41325.35,44767.25,49150.35,"workday",1,"Severe","Germany","workday - April 2020"
5,"Historic (April 2016-2019)",45579.2,50154,52526.25,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
6,"Apr-20",46988.35,50263.125,53962.075,"workday",1,"Severe","Germany","workday - April 2020"
6,"Historic (April 2016-2019)",53674.675,57419.75,59580.075,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
7,"Apr-20",51764.3,54649.5,57608.275,"workday",1,"Severe","Germany","workday - April 2020"
7,"Historic (April 2016-2019)",59998,62688.5,64559.725,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
8,"Apr-20",54604.075,57709.875,60733.9,"workday",1,"Severe","Germany","workday - April 2020"
8,"Historic (April 2016-2019)",63495.275,65443.625,67441.5,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
9,"Apr-20",56495.675,58415,61647.9,"workday",1,"Severe","Germany","workday - April 2020"
9,"Historic (April 2016-2019)",64471.55,66276.5,68201.45,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
10,"Apr-20",58637.2,60185.875,62199.1,"workday",1,"Severe","Germany","workday - April 2020"
10,"Historic (April 2016-2019)",65604.75,67391.625,68869.175,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
11,"Apr-20",59506.775,61106.375,63555.575,"workday",1,"Severe","Germany","workday - April 2020"
11,"Historic (April 2016-2019)",66229.825,68485,69727.325,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
12,"Apr-20",58268.775,60889.375,63968.9,"workday",1,"Severe","Germany","workday - April 2020"
12,"Historic (April 2016-2019)",65570.025,67704.5,68958.2,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
13,"Apr-20",57413.775,59295.75,62184.45,"workday",1,"Severe","Germany","workday - April 2020"
13,"Historic (April 2016-2019)",64919.475,66536.875,68399.875,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
14,"Apr-20",55855.15,57890.25,60488.2,"workday",1,"Severe","Germany","workday - April 2020"
14,"Historic (April 2016-2019)",63000.2,65265.875,67335.85,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
15,"Apr-20",54180.95,56787,59102.725,"workday",1,"Severe","Germany","workday - April 2020"
15,"Historic (April 2016-2019)",61675.575,64109.625,66204.675,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
16,"Apr-20",52587.35,55112.75,57823.6,"workday",1,"Severe","Germany","workday - April 2020"
16,"Historic (April 2016-2019)",60089.825,62748.125,64885.95,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
17,"Apr-20",52561.05,54847.25,57470.75,"workday",1,"Severe","Germany","workday - April 2020"
17,"Historic (April 2016-2019)",59554.95,62361.75,64169.65,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
18,"Apr-20",53069.275,55647.875,58101.025,"workday",1,"Severe","Germany","workday - April 2020"
18,"Historic (April 2016-2019)",59230.1,62206.875,64240.45,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
19,"Apr-20",53239.575,55671.625,57397.025,"workday",1,"Severe","Germany","workday - April 2020"
19,"Historic (April 2016-2019)",59005.7,62199.5,64362.4,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
20,"Apr-20",52996.95,55123.375,56377.7,"workday",1,"Severe","Germany","workday - April 2020"
20,"Historic (April 2016-2019)",57374.875,61461,63939.725,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
21,"Apr-20",49886.75,53087.875,54386.25,"workday",1,"Severe","Germany","workday - April 2020"
21,"Historic (April 2016-2019)",55756,59348.25,61216.425,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
22,"Apr-20",46730.025,49585.375,51316.875,"workday",1,"Severe","Germany","workday - April 2020"
22,"Historic (April 2016-2019)",52524.4,55421.25,57275.85,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
23,"Apr-20",42861.05,45601.375,47896.05,"workday",1,"Severe","Germany","workday - April 2020"
23,"Historic (April 2016-2019)",48403.325,50988.375,52989.75,"workday",1,"Severe","Germany","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",38976.5,42385,47861.625,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",37050.25,40170.25,45691.75,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",36124,38991,44134.5,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",35854.75,39180.875,44026.5,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",36280,39577.75,44443.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",36754.125,39562.625,44821.25,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",36482.75,39298.625,45779,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",38782,41885.75,48490.625,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",42781.875,45897.375,53059,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",45992.75,48975.625,55842,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",47706.75,50515.875,56879.375,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",49498,52395.875,57398.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",48504.25,51377.5,56608.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",46084.75,49799.75,54519.375,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",44132.875,48046.375,52529.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",43309.125,46852.625,51419.625,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",43215,46362.375,50818.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",44322.75,47625.25,51329.125,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",45621.625,48999.875,52342.375,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",46782.5,49588.25,52048,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",46678.25,50331,52156.5,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",45724.375,49299.25,51071,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",44486.875,47603.375,49394.875,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",41143.875,44159.625,46249.625,"weekend",1,"Severe","Germany","weekend - Historic (April 2016-2019)"
0,"Apr-20",3798,4137,4827,"workday",1,"Severe","Greece","workday - April 2020"
0,"Historic (April 2016-2019)",4339,4768,5139,"workday",1,"Severe","Greece","workday - Historic (April 2016-2019)"
1,"Apr-20",3490,3842,4343,"workday",1,"Severe","Greece","workday - April 2020"
1,"Historic (April 2016-2019)",4062,4376,4665,"workday",1,"Severe","Greece","workday - Historic (April 2016-2019)"
2,"Apr-20",3384,3732,4259,"workday",1,"Severe","Greece","workday - April 2020"
2,"Historic (April 2016-2019)",3932,4274,4592,"workday",1,"Severe","Greece","workday - Historic (April 2016-2019)"
3,"Apr-20",3273,3592,4049,"workday",1,"Severe","Greece","workday - April 2020"
3,"Historic (April 2016-2019)",3836,4167,4433,"workday",1,"Severe","Greece","workday - Historic (April 2016-2019)"
